id,youtube_url,title,caption,synopsis,release_date,duration,language,country,thumbnail_url
z2iA394A3No,https://www.youtube.com/watch?v=z2iA394A3No,EAT YOUR HEART OUT,A woman finds her first love to retrieve her 'heart' before her wedding day.,"In a world where people literally rip their hearts out and give them away to their loved ones, Wallace wakes one morning with a bloody chest. Years ago, she traded hearts with her former sweetheart Douglas. But now she's going to be married to another man, and she decides it's time to trade hearts back.
She finds Douglas, only to discover that after their breakup, he cut her heart up in pieces, leaving each piece in their favorite shared places that harken back to happier memories. Together Wallace and Douglas go on a kind of treasure hunt through the city, retrieving Wallace's heart and reliving their old relationship.",2023-03-17,676.0,English,USA,assets/thumbnails/z2iA394A3No.webp
-dDRWLKRZ_k,https://www.youtube.com/watch?v=-dDRWLKRZ_k,DRIVE-THRU,A woman's night out with her new boyfriend takes an unexpected turn.,"Andi is riding with her new boyfriend Ben, and they're out to get pick up some takeout. As they drive, they talk and seem to enjoy one another's company.
But on a detour to get some ice cream in addition to their Thai food, Ben delivers some news that doesn't sit well with Andi. She is forced to face the reality of their situation and must either speak up for herself or lose the relationship.",2021-02-10,611.0,English,USA,assets/thumbnails/-dDRWLKRZ_k.webp
1odOFX9H_ZY,https://www.youtube.com/watch?v=1odOFX9H_ZY,SAUCE,A couple is forced to confront their commitments to each other at the drive-thru.,"Joshua and Beccs are in the car, listening and singing along to music together as they're on the way to get some takeout. They are really into the music, having a great time together, and clearly enjoy one another's company.
But then a phone call interrupts their music. The call for Beccs, from a guy named J.J., who she admits is one of her boyfriends. This rubs Joshua the wrong way: even though he has only started dating Beccs, he knows he likes her, and he is a commitment kind of guy. As they talk, Beccs reveals she is polyamorous. The two attempt to understand one another's views, but the gulf between them might prove too far for either to cross.",2021-03-04,914.0,English,USA,assets/thumbnails/1odOFX9H_ZY.webp
lEWvoKV92sY,https://www.youtube.com/watch?v=lEWvoKV92sY,HOLY MOSES ft. Amanda Seyfried,A  miracle binds a pregnant nun in 1960s Ireland with a Texas gas station attendant 25 years later.,"A nun in 1960s Northern Ireland has been sent to a Catholic ""Magdalene asylum"" for fallen women, as a result of an unplanned pregnancy. She has feelings of ill-boding that plague her, as well as her own existential fears and crises. One day after confession, she ventures into a snowy field to tend to a cow, only to have it vanish in thin air.
Decades later in West Texas in 1989, the cow reappears at a gas station, along with a strangely burning bush near the gas station. The cow is apparently from Ireland, and the fire never goes out, throwing the inhabitants of this small town into a state of befuddlement at the mystery unfolding before them. And when they're invaded by some kind of official unit on the trail of the cow, they realize there just might be something bigger at work -- and an unexpected connection -- beyond their own comprehension.",2019-09-26,890.0,English,USA,assets/thumbnails/lEWvoKV92sY.webp
owo8yfdEEO0,https://www.youtube.com/watch?v=owo8yfdEEO0,CORNFLOWER,A young man must take action to protect his little sister from a tragic truth.,"Ladle is a young man going about his typical morning routine, listening to music and cleaning up the cat's litterbox, on a sunny, ordinary day. But when he takes out the litter outside, he discovers the body of one of his family's members, having killed themselves earlier that day.
As he processes the event, he realizes he must also be the one to inform his much younger kid sister Juliette. (They share the same father, but have different mothers.) But delivering that news is an emotional high-wire act, one where he must convey the big changes in their life without actually telling her the difficult truth.",2022-07-22,565.0,English,USA,assets/thumbnails/owo8yfdEEO0.webp
qplNkydZuno,https://www.youtube.com/watch?v=qplNkydZuno,THE OTHER SIDE,Two orphan brothers from Ethiopia face the reality of never being adopted.,"Like many kids in Ethiopia, Abel and his younger brother have spent many years growing up together in an orphanage in Ethiopia. But on the cusp of adulthood, Abel is soon to ""graduate"" from the institution, leaving Kiya behind, as well as his warmhearted mentor Mihret. Abel will also face life on the streets, where he will likely lean on crime to make a living and face everyday threats of violence and uncertainty.
Feeling bitter and rebellious, Abel struggles with the reality of never having been adopted -- a fate that many Ethiopian orphans face, in a country where five percent of its total population are orphaned and official policies closed off international adoptions in 2018. He will also face discrimination because orphans are regarded with suspicion and shame.
Kiya is still hopeful that he will find a family, but Abel still tries to prepare his brother for a more realistic future. When a prospective adoptive couple threatens to break the brothers apart, their future as a family hangs in the balance.",2020-11-20,1069.0,English,USA,assets/thumbnails/qplNkydZuno.webp
Y-Csevw0ahs,https://www.youtube.com/watch?v=Y-Csevw0ahs,WILLOW CREEK ROAD,"A lonely ranch hand in rural Montana unexpectedly picks up two children by the side of the road. Out of her comfort zone, she is forced to confront herself.","Ruth works as a ranch hand in rural Montana, a stunning landscape of wide open vistas, breathtaking sunsets and gorgeous scenery. But within this expanse of land, Ruth is lonely, isolated from community and miles away from neighbors.
But one day she spots two children at the side of the road. Ruth takes them home and makes sure they get into the house, but reluctant to leave them all alone, she stays. But staying there, even for a short time, opens up a set of yearnings and emotions, and Ruth must confront the stark reality of her life, and the truth of her desires.",2019-05-29,945.0,English,USA,assets/thumbnails/Y-Csevw0ahs.webp
R0GVNAg6OGg,https://www.youtube.com/watch?v=R0GVNAg6OGg,INFLUENCE,"A private school student struggles with his identity, then starts to rebel after his older brother drops out of college.","Cal is a 16-year-old private school student who achieves high grades and is in many ways a model son. But he struggles with his identity and doesn't fit in at school, and is often the target of other students' persecution.
When his older brother suddenly drops out of college and returns home, Cal explores a freer, more rebellious side of life -- but it puts him on a collision course to damaging his future altogether and tear their family apart.",2021-06-07,1523.0,English,USA,assets/thumbnails/R0GVNAg6OGg.webp
iA46nn2sp5s,https://www.youtube.com/watch?v=iA46nn2sp5s,COME OUT OF THE WOODS,Three brothers attempt to navigate their survival amongst a corrupt local police officer and the mysterious appearance of a girl's body on their land.,"Three grown brothers eke out an existence in rural Scotland, a place of both hard knocks and austere beauty. Living with no parents in a milieu populated with drugs, poverty and flashes of vivid and intense violence, theirs is a bleak life together. But the brothers do their best to look after one another despite their world of deprivation, bonded through love and squalor.
Their cloistered existence, however, is interrupted when a teenage girl, bloodied and beaten, turns up at their house. What the brothers choose to do both disrupts their collective self-containment and sends them on a series of destructive choices that threatens their very survival.",2018-07-13,1925.0,English,USA,assets/thumbnails/iA46nn2sp5s.webp
74XHLcOTtUc,https://www.youtube.com/watch?v=74XHLcOTtUc,NEST,A young woman struggles to care for her disabled brother after their parents' death.,"Janna and her brother Loek have been on their own since their parents have died. Since then, she takes care of the family farm and her sibling, who is disabled.
But life is hard for Janna, who is often left alone. She has to watch her friends move forward, hitting the milestones of adult life. But Janna seems stuck, with no one to talk to and no one to share the emotional toll. She slowly reaches a breaking point, putting her at a crossroads between duty and desire.",2020-12-09,950.0,English,USA,assets/thumbnails/74XHLcOTtUc.webp
AbjwnvoI0To,https://www.youtube.com/watch?v=AbjwnvoI0To,MOONLIGHT DREAMS,A pregnant teen returns to her village to challenge her sister's marriage.,"Bright, energetic and feisty, Tara is a young girl living in a village in rural West Bengal in India. But with no money, an absent father and a mother too overwhelmed by poverty, Tara is also set to marry a much older man soon, despite her age.
On the eve of her wedding, Tara's 17-year-old sister Krishna arrives in the village, pregnant herself from her own marriage as a child bride. As the pair reunite and reconnect, reconciling old differences and memories, Krishna challenges Tara's marriage, as she seeks to free her sister from the fate she has suffered herself.",2020-10-11,1161.0,English,USA,assets/thumbnails/AbjwnvoI0To.webp
Tv17frST_Fs,https://www.youtube.com/watch?v=Tv17frST_Fs,THREE DEATHS,Three strangers confront death in a modern interpretation of a Tolstoy short story.,"In the middle of a cold winter in New York state, a well-off but sickly woman is on her way to the airport. She's going abroad for her cancer treatment but discovers her health is too poor for her to travel.
A pair of strangers drive past the rich woman. They are on the way into a house in the woods, where a poor man is dying. The younger man, who is perhaps a family member, asks for his boots for work since the poor man won't need them anymore. But the man exacts a promise from him to be buried in his backyard with a headstone. The next day, the poor man dies.
The rich woman eventually dies as well. Though surrounded by the comfort that her wealth can buy, her passing is painful and lonely, and she accuses her nurse of neglect and incompetence. Meanwhile, with the poor man buried as requested, the young man who inherited his boots is reminded of his promise. He goes out into the woods and chops down a tree to make a simple cross for a headstone. The tree dies peacefully in the forest, its wood used to mark the burial site of the poor man.",2000-00-00,-1.0,English,USA,assets/thumbnails/Tv17frST_Fs.webp
LwtrX9Px76M,https://www.youtube.com/watch?v=LwtrX9Px76M,AQUAPHOBE,A young woman who used to be a cat must overcome her fear of water to save her relationship.,"Alex is an aspiring pro swimmer and a typical young man in many ways. He puts in hard work at the pool and hangs out with friends at night, coming home to an apartment and his cat Miriam.
When his house cat turns into a human woman overnight, the two develop a relationship, even as Miriam tries to find her place and identity in the human world. But she must confront her paralyzing fear of water or risk losing her relationship altogether.",2022-01-25,870.0,English,USA,assets/thumbnails/LwtrX9Px76M.webp
